Generation,AgentID,AvgScore,AvgLines,AvgLevel,AvgTime,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,AvgNum1Line,AvgNum2Line,AvgNum3Line,AvgNumTetris
35,4,2565.0,54.75,1.0,360.0,17.022527599309907,17.33311736165293,5.793317930980379,7.8216609171568265,5.198911930302327,14.694182039347028,11.981037219648716,11.50088184568836,12.994321178723366,3.148274672052473,36.0,7.5,1.25,0.0
35,5,2945.0,56.25,1.0,360.0,15.636751727944205,17.624534129676814,0.7030733296541487,7.945228762310429,5.198911930302327,14.694182039347028,12.83817017462194,11.579842430033832,12.050507497064233,3.3926638167479477,30.5,10.5,1.25,0.25
35,6,2280.0,52.0,1.0,360.0,15.625843334518605,0.5715861479578921,6.089285104223591,7.568065841856748,5.214181326116285,11.8689140558468,12.03286557438588,11.580018811904626,13.186979528736373,3.3591818163427423,35.75,7.75,0.25,0.0
35,7,2310.0,47.5,1.0,324.0,15.616841743363063,17.64235172766623,7.38669460033756,7.476199219438287,6.794372262273423,11.756197297152278,12.207792223063825,11.585935880441687,12.043867023168444,13.533585631596662,35.25,5.25,0.25,0.25
35,8,3715.0,56.5,1.0,360.0,14.488765869086473,17.75798034965777,6.2202938078017596,7.761018073369666,5.21391404280637,12.3357982346585,11.317210945911132,11.39301770466216,13.16472114689949,3.3405901571301055,27.25,9.0,2.75,0.75
35,9,3360.0,55.25,1.0,360.0,15.616841743363063,17.64235172766623,6.142885465578272,7.476199219438287,5.193459715526787,11.756197297152278,11.990660411167076,11.585935880441687,12.043867023168444,3.277565762608923,27.75,9.0,2.5,0.5
36,0,3520.0,56.75,1.0,360.0,14.488765869086473,17.75798034965777,6.2202938078017596,7.761018073369666,5.21391404280637,12.3357982346585,11.317210945911132,11.39301770466216,13.16472114689949,3.3405901571301055,29.25,10.0,1.5,0.75
36,1,2815.0,56.0,1.0,360.0,15.612195430004139,17.727789738445583,6.130304989960329,7.476199219438287,5.193459715526786,11.756197297152278,11.990660411167076,11.585935880441687,12.043867023168444,3.1892905875082613,31.0,11.25,0.5,0.25
36,2,2895.0,55.25,1.0,360.0,15.668653989197324,17.549086728368106,5.969215811982174,7.757458691575772,5.200827859310473,8.46812380360191,11.54073022680915,11.580865082578416,13.05969660509679,3.3574385546283825,30.5,10.0,1.25,0.25
36,3,3030.0,54.75,1.0,360.0,15.616841743363064,17.64235172766623,7.38669460033756,7.476199219438287,6.794372262273423,11.756197297152278,12.155421160176495,11.585935880441687,12.043867023168442,13.533585631596662,35.75,7.0,1.0,0.5
